,time,temperature_2m,relativehumidity_2m,precipitation,weathercode,cloudcover,windspeed_10m,winddirection_10m
9723,2023-02-10T03:00,18.9,52.0,0.0,0.0,0.0,6.1,298.0
9724,2023-02-10T04:00,24.5,29.0,0.0,0.0,0.0,5.5,259.0
9725,2023-02-10T05:00,27.2,23.0,0.0,0.0,0.0,8.2,255.0
9726,2023-02-10T06:00,28.8,20.0,0.0,0.0,0.0,9.2,259.0
9727,2023-02-10T07:00,29.9,18.0,0.0,0.0,0.0,9.4,266.0
9728,2023-02-10T08:00,30.7,16.0,0.0,0.0,0.0,9.7,270.0
9729,2023-02-10T09:00,31.0,15.0,0.0,0.0,0.0,10.4,272.0
9730,2023-02-10T10:00,30.9,15.0,0.0,0.0,0.0,9.5,279.0
9731,2023-02-10T11:00,30.4,15.0,0.0,0.0,0.0,10.0,285.0
9732,2023-02-10T12:00,28.7,19.0,0.0,0.0,0.0,6.7,286.0
9733,2023-02-10T13:00,26.2,22.0,0.0,0.0,0.0,8.1,302.0
9734,2023-02-10T14:00,24.0,26.0,0.0,0.0,0.0,8.5,324.0
9735,2023-02-10T15:00,22.2,29.0,0.0,0.0,0.0,7.8,338.0
9736,2023-02-10T16:00,20.7,33.0,0.0,0.0,0.0,8.0,342.0
9737,2023-02-10T17:00,19.4,37.0,0.0,0.0,0.0,7.6,341.0
9738,2023-02-10T18:00,18.3,41.0,0.0,0.0,0.0,6.8,335.0
9739,2023-02-10T19:00,17.3,47.0,0.0,0.0,0.0,6.5,326.0
9740,2023-02-10T20:00,16.4,50.0,0.0,0.0,0.0,6.1,320.0
9741,2023-02-10T21:00,15.8,51.0,0.0,0.0,0.0,6.6,315.0
9742,2023-02-10T22:00,15.4,51.0,0.0,0.0,0.0,6.9,313.0
9743,2023-02-10T23:00,15.4,50.0,0.0,0.0,0.0,7.9,309.0
9744,2023-02-11T00:00,15.6,48.0,0.0,0.0,0.0,9.0,307.0
9745,2023-02-11T01:00,15.8,47.0,0.0,0.0,0.0,10.0,311.0
9746,2023-02-11T02:00,16.4,48.0,0.0,0.0,0.0,10.7,315.0
9747,2023-02-11T03:00,20.5,41.0,0.0,0.0,0.0,12.0,316.0
9748,2023-02-11T04:00,25.0,25.0,0.0,0.0,0.0,12.5,314.0
9749,2023-02-11T05:00,27.3,19.0,0.0,0.0,0.0,14.0,312.0
9750,2023-02-11T06:00,28.8,16.0,0.0,0.0,0.0,13.6,302.0
9751,2023-02-11T07:00,29.6,16.0,0.0,0.0,0.0,13.6,292.0
9752,2023-02-11T08:00,30.1,16.0,0.0,0.0,0.0,14.1,289.0
9753,2023-02-11T09:00,30.3,16.0,0.0,0.0,0.0,14.4,292.0
9754,2023-02-11T10:00,30.0,16.0,0.0,0.0,0.0,15.1,298.0
9755,2023-02-11T11:00,29.1,18.0,0.0,0.0,0.0,14.5,305.0
9756,2023-02-11T12:00,27.5,22.0,0.0,0.0,0.0,10.2,315.0
9757,2023-02-11T13:00,25.0,27.0,0.0,0.0,0.0,8.3,326.0
9758,2023-02-11T14:00,23.1,31.0,0.0,0.0,0.0,8.7,336.0
9759,2023-02-11T15:00,21.6,36.0,0.0,0.0,0.0,8.2,345.0
9760,2023-02-11T16:00,20.2,42.0,0.0,0.0,0.0,8.0,352.0
9761,2023-02-11T17:00,19.1,46.0,0.0,0.0,0.0,7.6,355.0
9762,2023-02-11T18:00,18.3,51.0,0.0,0.0,0.0,6.9,354.0
9763,2023-02-11T19:00,17.3,53.0,0.0,0.0,0.0,6.2,353.0
9764,2023-02-11T20:00,16.8,55.0,0.0,0.0,0.0,6.6,351.0
9765,2023-02-11T21:00,16.4,57.0,0.0,0.0,0.0,7.7,349.0
9766,2023-02-11T22:00,16.2,57.0,0.0,0.0,0.0,9.1,351.0
9767,2023-02-11T23:00,16.0,58.0,0.0,0.0,0.0,9.9,350.0
9768,2023-02-12T00:00,15.9,58.0,0.0,0.0,0.0,10.9,352.0
9769,2023-02-12T01:00,15.9,58.0,0.0,0.0,0.0,11.2,354.0
9770,2023-02-12T02:00,16.2,58.0,0.0,0.0,0.0,12.6,357.0
9771,2023-02-12T03:00,19.4,49.0,0.0,0.0,0.0,12.6,360.0
9772,2023-02-12T04:00,22.5,39.0,0.0,0.0,0.0,14.4,1.0
9773,2023-02-12T05:00,24.7,30.0,0.0,0.0,0.0,15.5,356.0
9774,2023-02-12T06:00,26.3,24.0,0.0,0.0,0.0,16.0,352.0
9775,2023-02-12T07:00,27.0,19.0,0.0,0.0,0.0,16.3,352.0
9776,2023-02-12T08:00,27.6,17.0,0.0,0.0,0.0,16.8,351.0
9777,2023-02-12T09:00,27.7,17.0,0.0,0.0,0.0,17.1,352.0
9778,2023-02-12T10:00,27.3,18.0,0.0,0.0,0.0,15.9,354.0
9779,2023-02-12T11:00,26.6,19.0,0.0,0.0,0.0,14.8,357.0
9780,2023-02-12T12:00,25.3,21.0,0.0,0.0,0.0,11.2,358.0
9781,2023-02-12T13:00,23.1,24.0,0.0,0.0,0.0,7.6,357.0
9782,2023-02-12T14:00,21.3,28.0,0.0,0.0,0.0,7.6,357.0
9783,2023-02-12T15:00,19.8,31.0,0.0,0.0,0.0,7.3,351.0
9784,2023-02-12T16:00,18.6,34.0,0.0,0.0,0.0,7.7,349.0
9785,2023-02-12T17:00,17.5,37.0,0.0,0.0,0.0,7.6,352.0
9786,2023-02-12T18:00,16.4,41.0,0.0,0.0,0.0,7.3,349.0
9787,2023-02-12T19:00,15.4,46.0,0.0,0.0,0.0,7.7,349.0
9788,2023-02-12T20:00,14.4,49.0,0.0,0.0,0.0,7.4,346.0
9789,2023-02-12T21:00,13.7,51.0,0.0,0.0,0.0,7.2,342.0
9790,2023-02-12T22:00,13.2,53.0,0.0,0.0,0.0,8.4,340.0
9791,2023-02-12T23:00,12.8,53.0,0.0,0.0,0.0,8.8,341.0
9792,2023-02-13T00:00,12.4,53.0,0.0,0.0,0.0,8.3,342.0
9793,2023-02-13T01:00,12.0,54.0,0.0,0.0,0.0,8.3,342.0
9794,2023-02-13T02:00,12.2,55.0,0.0,0.0,0.0,8.9,339.0
9795,2023-02-13T03:00,17.0,38.0,0.0,0.0,0.0,9.2,334.0
9796,2023-02-13T04:00,20.8,26.0,0.0,0.0,0.0,12.7,335.0
9797,2023-02-13T05:00,22.9,21.0,0.0,0.0,0.0,14.0,334.0
9798,2023-02-13T06:00,24.6,18.0,0.0,0.0,0.0,13.5,331.0
9799,2023-02-13T07:00,25.7,16.0,0.0,0.0,0.0,13.3,327.0
9800,2023-02-13T08:00,26.7,14.0,0.0,0.0,0.0,13.2,325.0
9801,2023-02-13T09:00,27.3,12.0,0.0,0.0,0.0,13.2,325.0
9802,2023-02-13T10:00,27.3,12.0,0.0,0.0,0.0,12.4,324.0
9803,2023-02-13T11:00,26.5,12.0,0.0,0.0,0.0,11.7,326.0
9804,2023-02-13T12:00,24.9,15.0,0.0,0.0,0.0,8.1,328.0
9805,2023-02-13T13:00,22.4,19.0,0.0,0.0,0.0,7.9,330.0
9806,2023-02-13T14:00,20.4,23.0,0.0,0.0,0.0,7.9,336.0
9807,2023-02-13T15:00,18.8,27.0,0.0,0.0,0.0,7.4,337.0
9808,2023-02-13T16:00,17.5,30.0,0.0,0.0,0.0,7.4,337.0
9809,2023-02-13T17:00,16.5,34.0,0.0,0.0,0.0,7.6,341.0
9810,2023-02-13T18:00,15.6,36.0,0.0,0.0,0.0,7.5,343.0
9811,2023-02-13T19:00,14.8,41.0,0.0,0.0,0.0,7.4,346.0
9812,2023-02-13T20:00,14.2,42.0,0.0,0.0,0.0,7.7,349.0
9813,2023-02-13T21:00,13.8,43.0,0.0,0.0,0.0,8.4,350.0
9814,2023-02-13T22:00,13.6,43.0,0.0,0.0,0.0,9.4,353.0
9815,2023-02-13T23:00,13.6,42.0,0.0,0.0,0.0,9.5,351.0
9816,2023-02-14T00:00,13.6,40.0,0.0,0.0,0.0,9.8,354.0
9817,2023-02-14T01:00,13.6,39.0,0.0,0.0,0.0,9.8,354.0
9818,2023-02-14T02:00,14.1,39.0,0.0,0.0,0.0,10.5,354.0
9819,2023-02-14T03:00,17.6,32.0,0.0,0.0,0.0,10.1,354.0
9820,2023-02-14T04:00,21.5,21.0,0.0,0.0,0.0,9.7,360.0
9821,2023-02-14T05:00,24.1,17.0,0.0,0.0,0.0,8.7,5.0
9822,2023-02-14T06:00,26.0,15.0,0.0,0.0,0.0,6.8,3.0
9823,2023-02-14T07:00,27.5,16.0,0.0,0.0,0.0,5.9,346.0
9824,2023-02-14T08:00,28.6,16.0,0.0,0.0,0.0,6.6,331.0
9825,2023-02-14T09:00,29.3,15.0,0.0,0.0,0.0,8.4,329.0
9826,2023-02-14T10:00,29.3,15.0,0.0,0.0,0.0,9.5,331.0
9827,2023-02-14T11:00,28.7,16.0,0.0,0.0,0.0,10.2,337.0
9828,2023-02-14T12:00,27.1,19.0,0.0,0.0,0.0,8.8,341.0
9829,2023-02-14T13:00,24.2,23.0,0.0,0.0,0.0,9.5,349.0
9830,2023-02-14T14:00,21.9,27.0,0.0,0.0,0.0,9.5,351.0
9831,2023-02-14T15:00,20.3,31.0,0.0,0.0,0.0,8.4,350.0
9832,2023-02-14T16:00,19.0,34.0,0.0,0.0,0.0,7.8,347.0
9833,2023-02-14T17:00,18.1,37.0,0.0,0.0,0.0,8.1,347.0
9834,2023-02-14T18:00,17.2,39.0,0.0,0.0,0.0,8.2,345.0
9835,2023-02-14T19:00,16.6,41.0,0.0,0.0,0.0,8.3,342.0
9836,2023-02-14T20:00,16.1,43.0,0.0,0.0,0.0,8.6,338.0
9837,2023-02-14T21:00,15.6,43.0,0.0,0.0,0.0,8.8,341.0
9838,2023-02-14T22:00,15.3,44.0,0.0,0.0,0.0,8.8,341.0
9839,2023-02-14T23:00,15.3,42.0,0.0,0.0,0.0,9.0,344.0
9840,2023-02-15T00:00,15.5,41.0,0.0,0.0,0.0,9.3,344.0
9841,2023-02-15T01:00,15.4,41.0,0.0,0.0,0.0,9.2,349.0
9842,2023-02-15T02:00,15.5,44.0,0.0,0.0,0.0,9.1,342.0
9843,2023-02-15T03:00,19.2,37.0,0.0,0.0,0.0,8.9,339.0
9844,2023-02-15T04:00,23.4,25.0,0.0,0.0,0.0,9.0,337.0
9845,2023-02-15T05:00,26.1,20.0,0.0,0.0,0.0,10.7,340.0
9846,2023-02-15T06:00,28.0,18.0,0.0,0.0,0.0,13.0,346.0
9847,2023-02-15T07:00,29.1,17.0,0.0,0.0,0.0,14.0,348.0
9848,2023-02-15T08:00,29.9,16.0,0.0,0.0,0.0,13.8,351.0
9849,2023-02-15T09:00,30.2,15.0,0.0,0.0,0.0,14.6,350.0
9850,2023-02-15T10:00,30.0,15.0,0.0,0.0,0.0,14.2,351.0
9851,2023-02-15T11:00,29.1,17.0,0.0,0.0,0.0,14.2,353.0
9852,2023-02-15T12:00,27.4,20.0,0.0,0.0,0.0,9.4,353.0
9853,2023-02-15T13:00,24.7,25.0,0.0,0.0,0.0,7.6,355.0
9854,2023-02-15T14:00,22.7,30.0,0.0,0.0,0.0,7.6,352.0
9855,2023-02-15T15:00,21.2,34.0,0.0,0.0,0.0,7.9,344.0
9856,2023-02-15T16:00,19.7,38.0,0.0,0.0,0.0,7.6,341.0
9857,2023-02-15T17:00,18.5,43.0,0.0,0.0,0.0,7.2,342.0
9858,2023-02-15T18:00,17.5,47.0,0.0,0.0,0.0,7.0,339.0
9859,2023-02-15T19:00,16.5,51.0,0.0,0.0,0.0,6.4,333.0
9860,2023-02-15T20:00,15.8,53.0,0.0,0.0,0.0,5.8,330.0
9861,2023-02-15T21:00,15.3,55.0,0.0,0.0,0.0,6.3,329.0
9862,2023-02-15T22:00,15.0,56.0,0.0,0.0,0.0,6.7,324.0
9863,2023-02-15T23:00,14.6,57.0,0.0,0.0,0.0,7.0,325.0
9864,2023-02-16T00:00,14.4,57.0,0.0,0.0,0.0,7.1,330.0
9865,2023-02-16T01:00,14.2,58.0,0.0,0.0,0.0,7.2,333.0
9866,2023-02-16T02:00,14.7,60.0,0.0,0.0,0.0,9.2,329.0
9867,2023-02-16T03:00,19.8,47.0,0.0,0.0,0.0,8.7,318.0
9868,2023-02-16T04:00,24.6,31.0,0.0,0.0,0.0,9.2,312.0
9869,2023-02-16T05:00,27.0,24.0,0.0,0.0,0.0,10.7,327.0
9870,2023-02-16T06:00,28.6,21.0,0.0,0.0,0.0,12.6,340.0
9871,2023-02-16T07:00,29.8,19.0,0.0,0.0,0.0,15.4,349.0
9872,2023-02-16T08:00,30.5,17.0,0.0,0.0,0.0,16.8,351.0
9873,2023-02-16T09:00,30.8,16.0,0.0,0.0,0.0,17.4,353.0
9874,2023-02-16T10:00,30.4,16.0,0.0,0.0,0.0,17.0,354.0
9875,2023-02-16T11:00,29.5,19.0,0.0,0.0,0.0,16.0,352.0
9876,2023-02-16T12:00,27.8,24.0,0.0,0.0,0.0,11.1,347.0
9877,2023-02-16T13:00,25.4,29.0,0.0,0.0,0.0,7.4,337.0
9878,2023-02-16T14:00,23.6,33.0,0.0,0.0,0.0,7.9,330.0
9879,2023-02-16T15:00,22.2,38.0,0.0,0.0,0.0,8.9,328.0
9880,2023-02-16T16:00,21.2,41.0,0.0,0.0,0.0,9.3,332.0
9881,2023-02-16T17:00,20.4,43.0,0.0,0.0,0.0,9.4,342.0
9882,2023-02-16T18:00,19.6,46.0,0.0,0.0,0.0,9.1,351.0
9883,2023-02-16T19:00,19.1,48.0,0.0,0.0,0.0,9.0,358.0
9884,2023-02-16T20:00,18.4,50.0,0.0,0.0,0.0,9.7,360.0
9885,2023-02-16T21:00,17.9,51.0,0.0,0.0,0.0,10.1,2.0
9886,2023-02-16T22:00,17.4,52.0,0.0,0.0,0.0,10.1,360.0
9887,2023-02-16T23:00,17.0,53.0,0.0,0.0,0.0,9.7,2.0
9888,2023-02-17T00:00,16.5,55.0,0.0,0.0,0.0,9.4,4.0
9889,2023-02-17T01:00,16.1,57.0,0.0,0.0,0.0,9.4,4.0
9890,2023-02-17T02:00,16.3,59.0,0.0,0.0,0.0,10.1,2.0
9891,2023-02-17T03:00,19.6,50.0,0.0,0.0,0.0,9.7,2.0
9892,2023-02-17T04:00,22.8,40.0,0.0,0.0,0.0,11.7,9.0
9893,2023-02-17T05:00,25.3,32.0,0.0,0.0,0.0,13.3,13.0
9894,2023-02-17T06:00,27.3,27.0,0.0,0.0,0.0,13.5,9.0
9895,2023-02-17T07:00,28.8,23.0,0.0,0.0,0.0,13.3,3.0
9896,2023-02-17T08:00,29.9,20.0,0.0,0.0,0.0,14.1,357.0
9897,2023-02-17T09:00,30.4,19.0,0.0,0.0,0.0,14.4,356.0
9898,2023-02-17T10:00,30.3,19.0,0.0,0.0,0.0,15.1,360.0
9899,2023-02-17T11:00,29.3,22.0,0.0,0.0,0.0,15.5,1.0
9900,2023-02-17T12:00,27.6,27.0,0.0,0.0,0.0,12.6,2.0
9901,2023-02-17T13:00,25.1,34.0,0.0,0.0,0.0,9.7,2.0
9902,2023-02-17T14:00,23.2,41.0,0.0,0.0,0.0,9.4,2.0
9903,2023-02-17T15:00,21.9,46.0,0.0,0.0,0.0,9.0,360.0
9904,2023-02-17T16:00,20.8,51.0,0.0,0.0,0.0,9.0,360.0
9905,2023-02-17T17:00,19.8,54.0,0.0,0.0,0.0,9.4,360.0
9906,2023-02-17T18:00,19.1,57.0,0.0,0.0,0.0,9.7,358.0
9907,2023-02-17T19:00,18.6,60.0,0.0,0.0,0.0,10.4,2.0
9908,2023-02-17T20:00,18.0,62.0,0.0,0.0,0.0,10.5,6.0
9909,2023-02-17T21:00,17.4,65.0,0.0,0.0,0.0,10.7,12.0
9910,2023-02-17T22:00,16.9,67.0,0.0,0.0,0.0,10.7,12.0
9911,2023-02-17T23:00,16.3,69.0,0.0,0.0,0.0,10.8,15.0
9912,2023-02-18T00:00,15.9,71.0,0.0,0.0,0.0,10.9,17.0
9913,2023-02-18T01:00,15.6,71.0,0.0,0.0,0.0,10.9,17.0
9914,2023-02-18T02:00,16.1,70.0,0.0,0.0,0.0,12.0,16.0
9915,2023-02-18T03:00,19.2,58.0,0.0,0.0,0.0,12.1,23.0
9916,2023-02-18T04:00,22.4,45.0,0.0,0.0,0.0,13.4,31.0
9917,2023-02-18T05:00,24.9,36.0,0.0,0.0,0.0,12.3,38.0
9918,2023-02-18T06:00,26.9,29.0,0.0,0.0,0.0,10.0,41.0
9919,2023-02-18T07:00,28.8,24.0,0.0,0.0,0.0,8.4,40.0
9920,2023-02-18T08:00,30.0,22.0,0.0,0.0,0.0,8.0,36.0
9921,2023-02-18T09:00,30.7,20.0,0.0,0.0,0.0,8.1,32.0
9922,2023-02-18T10:00,30.9,18.0,0.0,0.0,0.0,8.2,29.0
9923,2023-02-18T11:00,30.4,19.0,0.0,0.0,0.0,8.9,27.0
9924,2023-02-18T12:00,29.1,21.0,0.0,0.0,0.0,6.8,25.0
9925,2023-02-18T13:00,26.5,27.0,0.0,0.0,0.0,7.5,17.0
9926,2023-02-18T14:00,24.3,34.0,0.0,0.0,0.0,9.8,8.0
9927,2023-02-18T15:00,22.6,41.0,0.0,0.0,0.0,10.8,4.0
9928,2023-02-18T16:00,21.4,46.0,0.0,0.0,0.0,10.1,2.0
9929,2023-02-18T17:00,20.4,51.0,0.0,0.0,0.0,9.4,4.0
9930,2023-02-18T18:00,19.5,54.0,0.0,0.0,0.0,9.0,5.0
9931,2023-02-18T19:00,18.9,58.0,0.0,0.0,0.0,8.7,7.0
9932,2023-02-18T20:00,18.2,61.0,0.0,0.0,0.0,8.7,7.0
9933,2023-02-18T21:00,17.6,63.0,0.0,0.0,0.0,9.1,9.0
9934,2023-02-18T22:00,17.1,65.0,0.0,0.0,0.0,8.8,9.0
9935,2023-02-18T23:00,16.8,67.0,0.0,0.0,0.0,9.2,11.0
9936,2023-02-19T00:00,16.5,69.0,0.0,0.0,0.0,9.6,13.0
9937,2023-02-19T01:00,16.2,71.0,0.0,0.0,0.0,9.7,15.0
9938,2023-02-19T02:00,16.6,70.0,0.0,0.0,0.0,10.6,18.0
9939,2023-02-19T03:00,20.0,58.0,0.0,0.0,0.0,9.3,28.0
9940,2023-02-19T04:00,23.5,43.0,0.0,0.0,0.0,9.5,37.0
9941,2023-02-19T05:00,26.0,32.0,0.0,0.0,0.0,7.7,41.0
9942,2023-02-19T06:00,28.1,25.0,0.0,0.0,0.0,4.8,42.0
9943,2023-02-19T07:00,29.5,21.0,0.0,0.0,0.0,2.6,34.0
9944,2023-02-19T08:00,30.5,18.0,0.0,0.0,0.0,2.5,360.0
9945,2023-02-19T09:00,31.2,16.0,0.0,0.0,0.0,3.7,349.0
9946,2023-02-19T10:00,31.4,15.0,0.0,0.0,2.0,5.1,8.0
9947,2023-02-19T11:00,31.1,15.0,0.0,0.0,8.0,6.2,10.0
9948,2023-02-19T12:00,30.0,16.0,0.0,0.0,0.0,3.7,11.0
9949,2023-02-19T13:00,27.5,19.0,0.0,0.0,0.0,6.2,7.0
9950,2023-02-19T14:00,25.0,24.0,0.0,0.0,0.0,7.6,8.0
9951,2023-02-19T15:00,23.1,29.0,0.0,0.0,0.0,9.4,7.0
9952,2023-02-19T16:00,21.7,34.0,0.0,0.0,0.0,8.6,2.0
9953,2023-02-19T17:00,20.6,38.0,0.0,0.0,0.0,8.3,2.0
9954,2023-02-19T18:00,19.7,42.0,0.0,0.0,0.0,7.9,3.0
9955,2023-02-19T19:00,18.8,47.0,0.0,0.0,0.0,7.9,3.0
9956,2023-02-19T20:00,18.0,49.0,0.0,0.0,0.0,7.6,3.0
9957,2023-02-19T21:00,17.4,50.0,0.0,0.0,0.0,7.6,360.0
9958,2023-02-19T22:00,16.8,50.0,0.0,0.0,0.0,6.9,354.0
9959,2023-02-19T23:00,16.2,51.0,0.0,0.0,0.0,6.5,354.0
9960,2023-02-20T00:00,15.8,52.0,0.0,0.0,0.0,6.2,353.0
9961,2023-02-20T01:00,15.2,55.0,0.0,0.0,0.0,6.6,351.0
9962,2023-02-20T02:00,15.2,62.0,0.0,0.0,0.0,6.2,350.0
9963,2023-02-20T03:00,20.5,46.0,0.0,0.0,0.0,5.1,352.0
9964,2023-02-20T04:00,25.3,31.0,0.0,0.0,0.0,2.1,329.0
9965,2023-02-20T05:00,28.0,21.0,0.0,0.0,0.0,4.1,255.0
9966,2023-02-20T06:00,29.6,18.0,0.0,0.0,0.0,5.9,256.0
9967,2023-02-20T07:00,30.7,17.0,0.0,0.0,0.0,5.8,263.0
9968,2023-02-20T08:00,31.6,16.0,0.0,0.0,0.0,5.4,262.0
9969,2023-02-20T09:00,32.1,15.0,0.0,0.0,0.0,5.5,259.0
9970,2023-02-20T10:00,32.1,14.0,0.0,0.0,0.0,5.2,254.0
9971,2023-02-20T11:00,31.8,14.0,0.0,0.0,0.0,4.9,253.0
9972,2023-02-20T12:00,30.7,15.0,0.0,0.0,0.0,5.3,242.0
9973,2023-02-20T13:00,28.3,18.0,0.0,0.0,0.0,6.2,263.0
9974,2023-02-20T14:00,25.4,23.0,0.0,0.0,0.0,5.6,310.0
9975,2023-02-20T15:00,22.8,27.0,0.0,0.0,0.0,6.0,343.0
9976,2023-02-20T16:00,21.2,29.0,0.0,0.0,0.0,6.8,357.0
9977,2023-02-20T17:00,19.9,32.0,0.0,0.0,0.0,7.2,360.0
9978,2023-02-20T18:00,18.8,35.0,0.0,0.0,0.0,7.2,357.0
9979,2023-02-20T19:00,17.8,41.0,0.0,0.0,0.0,6.2,353.0
9980,2023-02-20T20:00,16.9,44.0,0.0,0.0,0.0,5.5,349.0
9981,2023-02-20T21:00,16.1,46.0,0.0,0.0,0.0,5.2,348.0
9982,2023-02-20T22:00,15.4,48.0,0.0,0.0,0.0,4.0,350.0
9983,2023-02-20T23:00,14.9,49.0,0.0,0.0,0.0,4.4,351.0
9984,2023-02-21T00:00,14.5,50.0,0.0,0.0,0.0,3.8,343.0
9985,2023-02-21T01:00,14.1,54.0,0.0,0.0,0.0,3.8,343.0
9986,2023-02-21T02:00,14.5,61.0,0.0,0.0,0.0,3.1,339.0
9987,2023-02-21T03:00,21.0,44.0,0.0,0.0,0.0,3.3,319.0
9988,2023-02-21T04:00,27.1,19.0,0.0,0.0,3.0,3.1,234.0
9989,2023-02-21T05:00,29.4,16.0,0.0,0.0,8.0,5.8,248.0
9990,2023-02-21T06:00,31.0,13.0,0.0,0.0,2.0,7.3,250.0
9991,2023-02-21T07:00,31.9,13.0,0.0,0.0,0.0,8.3,252.0
9992,2023-02-21T08:00,32.5,12.0,0.0,0.0,0.0,9.4,252.0
9993,2023-02-21T09:00,32.9,12.0,0.0,0.0,13.0,10.0,255.0
9994,2023-02-21T10:00,32.9,11.0,0.0,1.0,27.0,10.5,266.0
9995,2023-02-21T11:00,32.4,12.0,0.0,1.0,21.0,10.4,270.0
9996,2023-02-21T12:00,30.9,14.0,0.0,0.0,0.0,6.8,267.0
9997,2023-02-21T13:00,28.4,17.0,0.0,0.0,0.0,8.1,283.0
9998,2023-02-21T14:00,26.0,20.0,0.0,0.0,0.0,8.4,310.0
9999,2023-02-21T15:00,24.2,24.0,0.0,0.0,0.0,8.8,325.0
10000,2023-02-21T16:00,22.8,28.0,0.0,0.0,0.0,8.4,329.0
10001,2023-02-21T17:00,21.9,31.0,0.0,0.0,0.0,8.6,327.0
10002,2023-02-21T18:00,21.1,32.0,0.0,0.0,0.0,8.4,320.0
10003,2023-02-21T19:00,20.3,32.0,0.0,0.0,0.0,8.7,318.0
10004,2023-02-21T20:00,19.6,31.0,0.0,0.0,0.0,9.2,315.0
10005,2023-02-21T21:00,19.2,30.0,0.0,0.0,0.0,9.7,315.0
10006,2023-02-21T22:00,19.0,29.0,0.0,0.0,0.0,9.7,318.0
10007,2023-02-21T23:00,18.6,31.0,0.0,0.0,0.0,8.2,319.0
10008,2023-02-22T00:00,18.0,35.0,0.0,0.0,3.0,7.7,323.0
10009,2023-02-22T01:00,17.2,38.0,0.0,0.0,1.0,7.6,329.0
10010,2023-02-22T02:00,17.3,42.0,0.0,0.0,0.0,8.6,327.0
10011,2023-02-22T03:00,21.7,34.0,0.0,0.0,0.0,8.7,318.0
10012,2023-02-22T04:00,26.3,17.0,0.0,0.0,0.0,10.2,309.0
10013,2023-02-22T05:00,28.5,12.0,0.0,0.0,0.0,11.5,302.0
10014,2023-02-22T06:00,30.1,9.0,0.0,0.0,14.0,10.8,291.0
10015,2023-02-22T07:00,31.1,9.0,0.0,1.0,26.0,10.5,278.0
10016,2023-02-22T08:00,31.8,9.0,0.0,1.0,23.0,11.5,270.0
10017,2023-02-22T09:00,32.1,9.0,0.0,1.0,28.0,12.6,268.0
10018,2023-02-22T10:00,31.8,10.0,0.0,1.0,28.0,13.3,270.0
10019,2023-02-22T11:00,31.1,11.0,0.0,1.0,29.0,13.3,272.0
10020,2023-02-22T12:00,29.6,14.0,0.0,1.0,28.0,9.7,274.0
10021,2023-02-22T13:00,27.1,17.0,0.0,1.0,27.0,8.2,285.0
10022,2023-02-22T14:00,25.2,21.0,0.0,1.0,27.0,8.8,305.0
10023,2023-02-22T15:00,23.7,25.0,0.0,1.0,26.0,8.7,318.0
10024,2023-02-22T16:00,22.4,29.0,0.0,1.0,23.0,8.7,322.0
10025,2023-02-22T17:00,21.4,32.0,0.0,0.0,15.0,8.4,320.0
10026,2023-02-22T18:00,20.6,34.0,0.0,0.0,2.0,8.7,318.0
10027,2023-02-22T19:00,19.9,37.0,0.0,0.0,0.0,9.2,318.0
10028,2023-02-22T20:00,19.4,37.0,0.0,0.0,1.0,8.7,322.0
10029,2023-02-22T21:00,18.9,38.0,0.0,0.0,2.0,8.3,326.0
10030,2023-02-22T22:00,18.3,39.0,0.0,0.0,13.0,7.7,332.0
10031,2023-02-22T23:00,17.6,41.0,0.0,1.0,22.0,6.9,332.0
10032,2023-02-23T00:00,17.0,43.0,0.0,1.0,26.0,6.4,333.0
10033,2023-02-23T01:00,16.4,47.0,0.0,1.0,27.0,6.1,332.0
10034,2023-02-23T02:00,16.7,53.0,0.0,1.0,29.0,7.8,326.0
10035,2023-02-23T03:00,22.1,37.0,0.0,1.0,28.0,6.1,310.0
10036,2023-02-23T04:00,26.4,27.0,0.0,1.0,28.0,6.5,289.0
10037,2023-02-23T05:00,28.5,23.0,0.0,1.0,27.0,6.8,273.0
10038,2023-02-23T06:00,29.9,20.0,0.0,1.0,28.0,8.0,260.0
10039,2023-02-23T07:00,30.8,17.0,0.0,1.0,25.0,9.3,257.0
10040,2023-02-23T08:00,31.5,15.0,0.0,1.0,26.0,10.3,258.0
10041,2023-02-23T09:00,31.9,14.0,0.0,0.0,8.0,11.3,263.0
10042,2023-02-23T10:00,31.9,14.0,0.0,0.0,5.0,9.4,268.0
10043,2023-02-23T11:00,31.3,13.0,0.0,0.0,2.0,9.4,274.0
10044,2023-02-23T12:00,30.1,15.0,0.0,0.0,0.0,7.0,282.0
10045,2023-02-23T13:00,27.6,18.0,0.0,0.0,0.0,7.4,293.0
10046,2023-02-23T14:00,25.4,22.0,0.0,0.0,0.0,9.3,324.0
10047,2023-02-23T15:00,23.7,26.0,0.0,0.0,0.0,9.2,349.0
10048,2023-02-23T16:00,22.4,30.0,0.0,0.0,0.0,8.6,360.0
10049,2023-02-23T17:00,21.3,34.0,0.0,0.0,0.0,7.6,3.0
10050,2023-02-23T18:00,20.2,37.0,0.0,0.0,0.0,7.2,360.0
10051,2023-02-23T19:00,19.3,44.0,0.0,0.0,0.0,6.8,357.0
10052,2023-02-23T20:00,18.5,47.0,0.0,0.0,0.0,6.8,357.0
10053,2023-02-23T21:00,17.8,49.0,0.0,0.0,0.0,6.8,357.0
10054,2023-02-23T22:00,17.3,50.0,0.0,0.0,0.0,8.0,355.0
